suite,task_id,task_description,noise_type,severity,rollout_index,episode_seed,success,episode_length
goal,0,open the middle drawer of the cabinet,zoom_blur,5,16,200016,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,17,200017,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,18,200018,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,19,200019,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,20,200020,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,21,200021,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,22,200022,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,23,200023,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,24,200024,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,25,200025,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,26,200026,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,27,200027,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,28,200028,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,29,200029,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,30,200030,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,31,200031,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,32,200032,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,33,200033,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,34,200034,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,35,200035,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,36,200036,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,37,200037,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,38,200038,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,39,200039,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,40,200040,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,41,200041,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,42,200042,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,43,200043,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,44,200044,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,45,200045,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,46,200046,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,47,200047,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,48,200048,False,280
goal,0,open the middle drawer of the cabinet,zoom_blur,5,49,200049,False,280
goal,0,open the middle drawer of the cabinet,fog,5,0,200000,False,280
goal,0,open the middle drawer of the cabinet,fog,5,1,200001,False,280
goal,0,open the middle drawer of the cabinet,fog,5,2,200002,False,280
goal,0,open the middle drawer of the cabinet,fog,5,3,200003,False,280
goal,0,open the middle drawer of the cabinet,fog,5,4,200004,False,280
goal,0,open the middle drawer of the cabinet,fog,5,5,200005,False,280
goal,0,open the middle drawer of the cabinet,fog,5,6,200006,False,280
goal,0,open the middle drawer of the cabinet,fog,5,7,200007,False,280
goal,0,open the middle drawer of the cabinet,fog,5,8,200008,False,280
goal,0,open the middle drawer of the cabinet,fog,5,9,200009,False,280
goal,0,open the middle drawer of the cabinet,fog,5,10,200010,False,280
goal,0,open the middle drawer of the cabinet,fog,5,11,200011,False,280
goal,0,open the middle drawer of the cabinet,fog,5,12,200012,False,280
goal,0,open the middle drawer of the cabinet,fog,5,13,200013,False,280
goal,0,open the middle drawer of the cabinet,fog,5,14,200014,False,280
goal,0,open the middle drawer of the cabinet,fog,5,15,200015,False,280
goal,0,open the middle drawer of the cabinet,fog,5,16,200016,False,280
goal,0,open the middle drawer of the cabinet,fog,5,17,200017,False,280
goal,0,open the middle drawer of the cabinet,fog,5,18,200018,False,280
goal,0,open the middle drawer of the cabinet,fog,5,19,200019,False,280
goal,0,open the middle drawer of the cabinet,fog,5,20,200020,False,280
goal,0,open the middle drawer of the cabinet,fog,5,21,200021,False,280
goal,0,open the middle drawer of the cabinet,fog,5,22,200022,False,280
goal,0,open the middle drawer of the cabinet,fog,5,23,200023,False,280
goal,0,open the middle drawer of the cabinet,fog,5,24,200024,False,280
goal,0,open the middle drawer of the cabinet,fog,5,25,200025,False,280
goal,0,open the middle drawer of the cabinet,fog,5,26,200026,False,280
goal,0,open the middle drawer of the cabinet,fog,5,27,200027,False,280
goal,0,open the middle drawer of the cabinet,fog,5,28,200028,False,280
goal,0,open the middle drawer of the cabinet,fog,5,29,200029,False,280
goal,0,open the middle drawer of the cabinet,fog,5,30,200030,False,280
goal,0,open the middle drawer of the cabinet,fog,5,31,200031,False,280
goal,0,open the middle drawer of the cabinet,fog,5,32,200032,False,280
goal,0,open the middle drawer of the cabinet,fog,5,33,200033,False,280
goal,0,open the middle drawer of the cabinet,fog,5,34,200034,False,280
goal,0,open the middle drawer of the cabinet,fog,5,35,200035,False,280
goal,0,open the middle drawer of the cabinet,fog,5,36,200036,False,280
goal,0,open the middle drawer of the cabinet,fog,5,37,200037,False,280
goal,0,open the middle drawer of the cabinet,fog,5,38,200038,False,280
goal,0,open the middle drawer of the cabinet,fog,5,39,200039,False,280
goal,0,open the middle drawer of the cabinet,fog,5,40,200040,False,280
goal,0,open the middle drawer of the cabinet,fog,5,41,200041,False,280
goal,0,open the middle drawer of the cabinet,fog,5,42,200042,False,280
goal,0,open the middle drawer of the cabinet,fog,5,43,200043,False,280
goal,0,open the middle drawer of the cabinet,fog,5,44,200044,False,280
goal,0,open the middle drawer of the cabinet,fog,5,45,200045,False,280
goal,0,open the middle drawer of the cabinet,fog,5,46,200046,False,280
goal,0,open the middle drawer of the cabinet,fog,5,47,200047,False,280
goal,0,open the middle drawer of the cabinet,fog,5,48,200048,False,280
goal,0,open the middle drawer of the cabinet,fog,5,49,200049,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,0,200000,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,1,200001,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,2,200002,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,3,200003,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,4,200004,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,5,200005,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,6,200006,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,7,200007,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,8,200008,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,9,200009,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,10,200010,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,11,200011,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,12,200012,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,13,200013,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,14,200014,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,15,200015,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,16,200016,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,17,200017,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,18,200018,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,19,200019,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,20,200020,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,21,200021,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,22,200022,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,23,200023,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,24,200024,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,25,200025,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,26,200026,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,27,200027,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,28,200028,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,29,200029,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,30,200030,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,31,200031,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,32,200032,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,33,200033,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,34,200034,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,35,200035,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,36,200036,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,37,200037,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,38,200038,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,39,200039,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,40,200040,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,41,200041,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,42,200042,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,43,200043,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,44,200044,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,45,200045,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,46,200046,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,47,200047,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,48,200048,False,280
goal,0,open the middle drawer of the cabinet,glass_blur,5,49,200049,False,280
goal,1,put the bowl on the stove,clean,0,0,201000,True,97
goal,1,put the bowl on the stove,clean,0,1,201001,True,93
goal,1,put the bowl on the stove,clean,0,2,201002,True,96
goal,1,put the bowl on the stove,clean,0,3,201003,True,96
goal,1,put the bowl on the stove,clean,0,4,201004,True,92
goal,1,put the bowl on the stove,clean,0,5,201005,True,98
goal,1,put the bowl on the stove,clean,0,6,201006,True,99
goal,1,put the bowl on the stove,clean,0,7,201007,True,91
goal,1,put the bowl on the stove,clean,0,8,201008,True,91
goal,1,put the bowl on the stove,clean,0,9,201009,True,96
goal,1,put the bowl on the stove,clean,0,10,201010,True,100
goal,1,put the bowl on the stove,clean,0,11,201011,True,95
goal,1,put the bowl on the stove,clean,0,12,201012,True,96
goal,1,put the bowl on the stove,clean,0,13,201013,True,97
goal,1,put the bowl on the stove,clean,0,14,201014,True,93
goal,1,put the bowl on the stove,clean,0,15,201015,True,97
goal,1,put the bowl on the stove,clean,0,16,201016,True,89
goal,1,put the bowl on the stove,clean,0,17,201017,True,99
goal,1,put the bowl on the stove,clean,0,18,201018,True,92
goal,1,put the bowl on the stove,clean,0,19,201019,True,107
goal,1,put the bowl on the stove,clean,0,20,201020,True,92
goal,1,put the bowl on the stove,clean,0,21,201021,True,87
goal,1,put the bowl on the stove,clean,0,22,201022,True,89
goal,1,put the bowl on the stove,clean,0,23,201023,True,102
goal,1,put the bowl on the stove,clean,0,24,201024,True,101
goal,1,put the bowl on the stove,clean,0,25,201025,True,93
goal,1,put the bowl on the stove,clean,0,26,201026,True,102
goal,1,put the bowl on the stove,clean,0,27,201027,True,102
goal,1,put the bowl on the stove,clean,0,28,201028,True,93
goal,1,put the bowl on the stove,clean,0,29,201029,True,93
goal,1,put the bowl on the stove,clean,0,30,201030,True,93
goal,1,put the bowl on the stove,clean,0,31,201031,True,94
goal,1,put the bowl on the stove,clean,0,32,201032,True,87
goal,1,put the bowl on the stove,clean,0,33,201033,True,91
goal,1,put the bowl on the stove,clean,0,34,201034,True,102
goal,1,put the bowl on the stove,clean,0,35,201035,True,95
goal,1,put the bowl on the stove,clean,0,36,201036,True,94
goal,1,put the bowl on the stove,clean,0,37,201037,True,97
goal,1,put the bowl on the stove,clean,0,38,201038,True,85
goal,1,put the bowl on the stove,clean,0,39,201039,True,108
goal,1,put the bowl on the stove,clean,0,40,201040,True,84
goal,1,put the bowl on the stove,clean,0,41,201041,True,98
goal,1,put the bowl on the stove,clean,0,42,201042,True,94
goal,1,put the bowl on the stove,clean,0,43,201043,True,98
goal,1,put the bowl on the stove,clean,0,44,201044,True,93
goal,1,put the bowl on the stove,clean,0,45,201045,True,98
goal,1,put the bowl on the stove,clean,0,46,201046,True,112
goal,1,put the bowl on the stove,clean,0,47,201047,True,85
goal,1,put the bowl on the stove,clean,0,48,201048,True,89
goal,1,put the bowl on the stove,clean,0,49,201049,True,91
goal,1,put the bowl on the stove,motion_blur,5,0,201000,False,280
goal,1,put the bowl on the stove,motion_blur,5,1,201001,False,280
goal,1,put the bowl on the stove,motion_blur,5,2,201002,False,280
goal,1,put the bowl on the stove,motion_blur,5,3,201003,False,280
goal,1,put the bowl on the stove,motion_blur,5,4,201004,False,280
goal,1,put the bowl on the stove,motion_blur,5,5,201005,False,280
goal,1,put the bowl on the stove,motion_blur,5,6,201006,False,280
goal,1,put the bowl on the stove,motion_blur,5,7,201007,False,280
goal,1,put the bowl on the stove,motion_blur,5,8,201008,False,280
goal,1,put the bowl on the stove,motion_blur,5,9,201009,False,280
goal,1,put the bowl on the stove,motion_blur,5,10,201010,False,280
goal,1,put the bowl on the stove,motion_blur,5,11,201011,False,280
goal,1,put the bowl on the stove,motion_blur,5,12,201012,False,280
goal,1,put the bowl on the stove,motion_blur,5,13,201013,False,280
goal,1,put the bowl on the stove,motion_blur,5,14,201014,False,280
goal,1,put the bowl on the stove,motion_blur,5,15,201015,False,280
goal,1,put the bowl on the stove,motion_blur,5,16,201016,False,280
goal,1,put the bowl on the stove,motion_blur,5,17,201017,False,280
goal,1,put the bowl on the stove,motion_blur,5,18,201018,False,280
goal,1,put the bowl on the stove,motion_blur,5,19,201019,False,280
goal,1,put the bowl on the stove,motion_blur,5,20,201020,False,280
goal,1,put the bowl on the stove,motion_blur,5,21,201021,False,280
goal,1,put the bowl on the stove,motion_blur,5,22,201022,False,280
goal,1,put the bowl on the stove,motion_blur,5,23,201023,False,280
goal,1,put the bowl on the stove,motion_blur,5,24,201024,False,280
goal,1,put the bowl on the stove,motion_blur,5,25,201025,False,280
goal,1,put the bowl on the stove,motion_blur,5,26,201026,False,280
goal,1,put the bowl on the stove,motion_blur,5,27,201027,False,280
goal,1,put the bowl on the stove,motion_blur,5,28,201028,False,280
goal,1,put the bowl on the stove,motion_blur,5,29,201029,False,280
goal,1,put the bowl on the stove,motion_blur,5,30,201030,False,280
goal,1,put the bowl on the stove,motion_blur,5,31,201031,False,280
goal,1,put the bowl on the stove,motion_blur,5,32,201032,False,280
goal,1,put the bowl on the stove,motion_blur,5,33,201033,False,280
goal,1,put the bowl on the stove,motion_blur,5,34,201034,False,280
goal,1,put the bowl on the stove,motion_blur,5,35,201035,False,280
goal,1,put the bowl on the stove,motion_blur,5,36,201036,False,280
goal,1,put the bowl on the stove,motion_blur,5,37,201037,False,280
goal,1,put the bowl on the stove,motion_blur,5,38,201038,False,280
goal,1,put the bowl on the stove,motion_blur,5,39,201039,False,280
goal,1,put the bowl on the stove,motion_blur,5,40,201040,False,280
goal,1,put the bowl on the stove,motion_blur,5,41,201041,False,280
goal,1,put the bowl on the stove,motion_blur,5,42,201042,False,280
goal,1,put the bowl on the stove,motion_blur,5,43,201043,False,280
goal,1,put the bowl on the stove,motion_blur,5,44,201044,False,280
goal,1,put the bowl on the stove,motion_blur,5,45,201045,False,280
goal,1,put the bowl on the stove,motion_blur,5,46,201046,False,280
goal,1,put the bowl on the stove,motion_blur,5,47,201047,False,280
goal,1,put the bowl on the stove,motion_blur,5,48,201048,False,280
goal,1,put the bowl on the stove,motion_blur,5,49,201049,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,0,201000,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,1,201001,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,2,201002,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,3,201003,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,4,201004,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,5,201005,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,6,201006,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,7,201007,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,8,201008,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,9,201009,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,10,201010,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,11,201011,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,12,201012,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,13,201013,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,14,201014,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,15,201015,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,16,201016,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,17,201017,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,18,201018,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,19,201019,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,20,201020,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,21,201021,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,22,201022,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,23,201023,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,24,201024,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,25,201025,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,26,201026,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,27,201027,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,28,201028,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,29,201029,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,30,201030,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,31,201031,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,32,201032,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,33,201033,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,34,201034,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,35,201035,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,36,201036,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,37,201037,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,38,201038,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,39,201039,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,40,201040,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,41,201041,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,42,201042,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,43,201043,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,44,201044,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,45,201045,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,46,201046,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,47,201047,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,48,201048,False,280
goal,1,put the bowl on the stove,gaussian_blur,5,49,201049,False,280
goal,1,put the bowl on the stove,zoom_blur,5,0,201000,False,280
goal,1,put the bowl on the stove,zoom_blur,5,1,201001,False,280
goal,1,put the bowl on the stove,zoom_blur,5,2,201002,False,280
goal,1,put the bowl on the stove,zoom_blur,5,3,201003,False,280
goal,1,put the bowl on the stove,zoom_blur,5,4,201004,False,280
goal,1,put the bowl on the stove,zoom_blur,5,5,201005,False,280
goal,1,put the bowl on the stove,zoom_blur,5,6,201006,False,280
goal,1,put the bowl on the stove,zoom_blur,5,7,201007,False,280
goal,1,put the bowl on the stove,zoom_blur,5,8,201008,False,280
goal,1,put the bowl on the stove,zoom_blur,5,9,201009,False,280
goal,1,put the bowl on the stove,zoom_blur,5,10,201010,False,280
goal,1,put the bowl on the stove,zoom_blur,5,11,201011,False,280
goal,1,put the bowl on the stove,zoom_blur,5,12,201012,False,280
goal,1,put the bowl on the stove,zoom_blur,5,13,201013,False,280
goal,1,put the bowl on the stove,zoom_blur,5,14,201014,False,280
goal,1,put the bowl on the stove,zoom_blur,5,15,201015,False,280
goal,1,put the bowl on the stove,zoom_blur,5,16,201016,False,280
goal,1,put the bowl on the stove,zoom_blur,5,17,201017,False,280
goal,1,put the bowl on the stove,zoom_blur,5,18,201018,False,280
goal,1,put the bowl on the stove,zoom_blur,5,19,201019,False,280
goal,1,put the bowl on the stove,zoom_blur,5,20,201020,False,280
goal,1,put the bowl on the stove,zoom_blur,5,21,201021,False,280
goal,1,put the bowl on the stove,zoom_blur,5,22,201022,False,280
goal,1,put the bowl on the stove,zoom_blur,5,23,201023,False,280
goal,1,put the bowl on the stove,zoom_blur,5,24,201024,False,280
goal,1,put the bowl on the stove,zoom_blur,5,25,201025,False,280
goal,1,put the bowl on the stove,zoom_blur,5,26,201026,False,280
goal,1,put the bowl on the stove,zoom_blur,5,27,201027,False,280
goal,1,put the bowl on the stove,zoom_blur,5,28,201028,False,280
goal,1,put the bowl on the stove,zoom_blur,5,29,201029,False,280
goal,1,put the bowl on the stove,zoom_blur,5,30,201030,False,280
goal,1,put the bowl on the stove,zoom_blur,5,31,201031,False,280
goal,1,put the bowl on the stove,zoom_blur,5,32,201032,False,280
goal,1,put the bowl on the stove,zoom_blur,5,33,201033,False,280
goal,1,put the bowl on the stove,zoom_blur,5,34,201034,False,280
goal,1,put the bowl on the stove,zoom_blur,5,35,201035,False,280
goal,1,put the bowl on the stove,zoom_blur,5,36,201036,False,280
goal,1,put the bowl on the stove,zoom_blur,5,37,201037,False,280
goal,1,put the bowl on the stove,zoom_blur,5,38,201038,False,280
goal,1,put the bowl on the stove,zoom_blur,5,39,201039,False,280
goal,1,put the bowl on the stove,zoom_blur,5,40,201040,False,280
goal,1,put the bowl on the stove,zoom_blur,5,41,201041,False,280
goal,1,put the bowl on the stove,zoom_blur,5,42,201042,False,280
goal,1,put the bowl on the stove,zoom_blur,5,43,201043,False,280
goal,1,put the bowl on the stove,zoom_blur,5,44,201044,False,280
goal,1,put the bowl on the stove,zoom_blur,5,45,201045,False,280
goal,1,put the bowl on the stove,zoom_blur,5,46,201046,False,280
goal,1,put the bowl on the stove,zoom_blur,5,47,201047,False,280
goal,1,put the bowl on the stove,zoom_blur,5,48,201048,False,280
goal,1,put the bowl on the stove,zoom_blur,5,49,201049,False,280
goal,1,put the bowl on the stove,fog,5,0,201000,False,280
goal,1,put the bowl on the stove,fog,5,1,201001,False,280
goal,1,put the bowl on the stove,fog,5,2,201002,False,280
goal,1,put the bowl on the stove,fog,5,3,201003,False,280
goal,1,put the bowl on the stove,fog,5,4,201004,False,280
goal,1,put the bowl on the stove,fog,5,5,201005,False,280
goal,1,put the bowl on the stove,fog,5,6,201006,False,280
goal,1,put the bowl on the stove,fog,5,7,201007,False,280
goal,1,put the bowl on the stove,fog,5,8,201008,False,280
goal,1,put the bowl on the stove,fog,5,9,201009,False,280
goal,1,put the bowl on the stove,fog,5,10,201010,False,280
goal,1,put the bowl on the stove,fog,5,11,201011,False,280
goal,1,put the bowl on the stove,fog,5,12,201012,False,280
goal,1,put the bowl on the stove,fog,5,13,201013,False,280
goal,1,put the bowl on the stove,fog,5,14,201014,False,280
goal,1,put the bowl on the stove,fog,5,15,201015,False,280
goal,1,put the bowl on the stove,fog,5,16,201016,False,280
goal,1,put the bowl on the stove,fog,5,17,201017,False,280
goal,1,put the bowl on the stove,fog,5,18,201018,False,280
goal,1,put the bowl on the stove,fog,5,19,201019,False,280
goal,1,put the bowl on the stove,fog,5,20,201020,False,280
goal,1,put the bowl on the stove,fog,5,21,201021,False,280
goal,1,put the bowl on the stove,fog,5,22,201022,False,280
goal,1,put the bowl on the stove,fog,5,23,201023,False,280
goal,1,put the bowl on the stove,fog,5,24,201024,False,280
goal,1,put the bowl on the stove,fog,5,25,201025,False,280
goal,1,put the bowl on the stove,fog,5,26,201026,False,280
goal,1,put the bowl on the stove,fog,5,27,201027,False,280
goal,1,put the bowl on the stove,fog,5,28,201028,False,280
goal,1,put the bowl on the stove,fog,5,29,201029,False,280
goal,1,put the bowl on the stove,fog,5,30,201030,False,280
goal,1,put the bowl on the stove,fog,5,31,201031,False,280
goal,1,put the bowl on the stove,fog,5,32,201032,False,280
goal,1,put the bowl on the stove,fog,5,33,201033,False,280
goal,1,put the bowl on the stove,fog,5,34,201034,False,280
goal,1,put the bowl on the stove,fog,5,35,201035,False,280
goal,1,put the bowl on the stove,fog,5,36,201036,False,280
goal,1,put the bowl on the stove,fog,5,37,201037,False,280
goal,1,put the bowl on the stove,fog,5,38,201038,False,280
goal,1,put the bowl on the stove,fog,5,39,201039,False,280
goal,1,put the bowl on the stove,fog,5,40,201040,False,280
goal,1,put the bowl on the stove,fog,5,41,201041,False,280
goal,1,put the bowl on the stove,fog,5,42,201042,False,280
goal,1,put the bowl on the stove,fog,5,43,201043,False,280
goal,1,put the bowl on the stove,fog,5,44,201044,False,280
goal,1,put the bowl on the stove,fog,5,45,201045,False,280
goal,1,put the bowl on the stove,fog,5,46,201046,False,280
goal,1,put the bowl on the stove,fog,5,47,201047,False,280
goal,1,put the bowl on the stove,fog,5,48,201048,False,280
goal,1,put the bowl on the stove,fog,5,49,201049,False,280
goal,1,put the bowl on the stove,glass_blur,5,0,201000,False,280
goal,1,put the bowl on the stove,glass_blur,5,1,201001,False,280
goal,1,put the bowl on the stove,glass_blur,5,2,201002,False,280
goal,1,put the bowl on the stove,glass_blur,5,3,201003,False,280
goal,1,put the bowl on the stove,glass_blur,5,4,201004,False,280
goal,1,put the bowl on the stove,glass_blur,5,5,201005,False,280
goal,1,put the bowl on the stove,glass_blur,5,6,201006,False,280
goal,1,put the bowl on the stove,glass_blur,5,7,201007,False,280
goal,1,put the bowl on the stove,glass_blur,5,8,201008,False,280
goal,1,put the bowl on the stove,glass_blur,5,9,201009,False,280
goal,1,put the bowl on the stove,glass_blur,5,10,201010,False,280
goal,1,put the bowl on the stove,glass_blur,5,11,201011,False,280
goal,1,put the bowl on the stove,glass_blur,5,12,201012,False,280
goal,1,put the bowl on the stove,glass_blur,5,13,201013,False,280
goal,1,put the bowl on the stove,glass_blur,5,14,201014,False,280
goal,1,put the bowl on the stove,glass_blur,5,15,201015,False,280
goal,1,put the bowl on the stove,glass_blur,5,16,201016,False,280
goal,1,put the bowl on the stove,glass_blur,5,17,201017,False,280
goal,1,put the bowl on the stove,glass_blur,5,18,201018,False,280
goal,1,put the bowl on the stove,glass_blur,5,19,201019,False,280
goal,1,put the bowl on the stove,glass_blur,5,20,201020,False,280
goal,1,put the bowl on the stove,glass_blur,5,21,201021,False,280
goal,1,put the bowl on the stove,glass_blur,5,22,201022,False,280
goal,1,put the bowl on the stove,glass_blur,5,23,201023,False,280
goal,1,put the bowl on the stove,glass_blur,5,24,201024,False,280
goal,1,put the bowl on the stove,glass_blur,5,25,201025,False,280
goal,1,put the bowl on the stove,glass_blur,5,26,201026,False,280
goal,1,put the bowl on the stove,glass_blur,5,27,201027,False,280
goal,1,put the bowl on the stove,glass_blur,5,28,201028,False,280
goal,1,put the bowl on the stove,glass_blur,5,29,201029,False,280
goal,1,put the bowl on the stove,glass_blur,5,30,201030,False,280
goal,1,put the bowl on the stove,glass_blur,5,31,201031,False,280
goal,1,put the bowl on the stove,glass_blur,5,32,201032,False,280
goal,1,put the bowl on the stove,glass_blur,5,33,201033,False,280
goal,1,put the bowl on the stove,glass_blur,5,34,201034,False,280
goal,1,put the bowl on the stove,glass_blur,5,35,201035,False,280
goal,1,put the bowl on the stove,glass_blur,5,36,201036,False,280
goal,1,put the bowl on the stove,glass_blur,5,37,201037,False,280
goal,1,put the bowl on the stove,glass_blur,5,38,201038,False,280
goal,1,put the bowl on the stove,glass_blur,5,39,201039,False,280
goal,1,put the bowl on the stove,glass_blur,5,40,201040,False,280
goal,1,put the bowl on the stove,glass_blur,5,41,201041,False,280
goal,1,put the bowl on the stove,glass_blur,5,42,201042,False,280
